ine;desligados_60_med;desligados_60_enf;desligados_60_aux;desligados_60_acs;desligados_60_dent;desligados_60_aux_bucal;desligados_60_tec_bucal;tipo_equipe_id;medico;medico_20;enfermeiro;tec_aux;acs;cirurgiao;aux_bucal;tec_bucal;tipo esf 1;tipo esf 2;tipo_esb;compet;COMPET;DIST_SANIT;CNES
1869264;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;0;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia Cirurgi<e3>o Dentista 40h;2021_04 ;2021_04;31;6664075
1869302;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;52;6677711
1869310;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;52;6677711
1869329;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;33;6761704
1869345;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;33;6761704
1869353;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;33;6793231
1869388;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;31;6804209
1869418;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;31;6804209
1869426;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;0;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia Cirurgi<e3>o Dentista 40h;2021_04 ;2021_04;33;6869009
1869434;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;33;6869009
1869442;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;31;6932916
1869485;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;33;6974708
1869493;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;2;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;33;7021771
1869507;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;52;7036884
1869515;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;52;7036914
1869531;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;33;7088574
1869566;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;0;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia Cirurgi<e3>o Dentista 40h;2021_04 ;2021_04;33;7088574
1869604;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;33;7088574
1869612;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;33;7108265
1869639;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;33;7108265
1869655;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;33;7119798
1869671;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;33;7119798
1869728;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;52;7723296
1869744;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;52;7723296
1869787;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;31;7856954
1869841;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;31;7856954
1869868;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;52;7908237
1869884;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;31;7985657
1870165;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;31;7985657
1870173;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;33;7998678
1870203;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;33;7998678
1870211;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;0;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia Cirurgi<e3>o Dentista 40h;2021_04 ;2021_04;31;9016805
1870238;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h e Aux Bucal 40h;2021_04 ;2021_04;31;9016805
1871242;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;31;9016805
1871250;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;33;9057722
1871277;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;52;9061398
1871285;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;52;9061398
1871307;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;52;9061401
1871315;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;33;9072640
1871323;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;33;9072640
1871331;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;2;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;31;9072659
1871358;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;31;9072659
1871366;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;31;9075143
1871374;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;31;9075143
1871390;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;33;9078983
1871404;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;31;9107835
1871412;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;33;9111344
1871420;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;0;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia Cirurgi<e3>o Dentista 40h;2021_04 ;2021_04;33;9128867
1871439;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;33;9131884
1871447;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;33;9131884
1871455;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h e Aux Bucal 40h;2021_04 ;2021_04;52;9307265
1871463;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;31;9345515
1871471;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;31;9345515
1871498;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;31;9442251
1871501;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;52;9715444
1871528;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;52;3567559
1871544;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;52;7036914
1871552;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;33;5879655
1871560;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;0;0;2;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia Cirurgi<e3>o Dentista 40h;2021_04 ;2021_04;33;2269759
1871579;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h e Aux Bucal 40h;2021_04 ;2021_04;31;6524486
1871587;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h e Aux Bucal 40h;2021_04 ;2021_04;31;6664075
1871595;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h e Aux Bucal 40h;2021_04 ;2021_04;31;6664164
1871609;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;31;5467136
1910809;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;0;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia Cirurgi<e3>o Dentista 40h;2021_04 ;2021_04;32;2269503
1910825;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;32;2269805
1910841;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;32;2273225
1911031;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h e Aux Bucal 40h;2021_04 ;2021_04;32;2273225
1911112;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;2;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;32;2280736
1911228;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;32;2280736
1911244;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;32;2280744
1911287;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;32;2708167
1911333;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;32;5598435
1911368;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;0;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;32;6688152
1911384;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;32;6688152
1911406;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;32;6713564
1911414;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;32;6713564
1911422;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;2;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;32;6762042
1911449;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;32;6762042
1911961;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;32;6808077
1911996;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;32;6808077
1912143;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;2;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;32;6808077
1912178;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;32;6820018
1912216;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;32;6820018
1912232;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;32;6914152
1912267;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;32;6914152
1912305;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;32;6919626
1912321;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;1;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Completa;2021_04 ;2021_04;32;6919626
1912372;1;1;1;0;0;0;0;71-ESB - EQUIPE DE SAUDE BUCAL;0;0;0;0;0;1;1;0;EACS Vac<e2>ncia Enfermeiro(a) 40h e ACS;ESF Incompleta 40h M<e9>dico(a) mais de 60 dias;ESB Vac<e2>ncia T<e9>c Bucal 40h;2021_04 ;2021_04;32;6926797
