cnes;unidade;equipe;chave_equipe;tipo_equipe_id;ine;desligados_60_med;desligados_60_enf;desligados_60_aux;desligados_60_acs;desligados_60_dent;desligados_60_aux_bucal;desligados_60_tec_bucal;medico ;medico_20 ;enfermeiro ;tec_aux ;acs ;cirurgiao ;aux_bucal ;tec_bucal ;tipo esf 1;tipo esf 2;tipo_esb
9016805;SMS CF NILDA CAMPOS DE LIMA - AP 31;31;16234426208;71-ESB - EQUIPE DE SAUDE BUCAL;1871242;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
9057722;SMS CF ADERSON FERNANDES - AP 33;33;16235126209;71-ESB - EQUIPE DE SAUDE BUCAL;1871250;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
9061398;SMS CF MEDALHISTA OLIMPICO BRUNO SCHMIDT - AP 52;52;16235226210;71-ESB - EQUIPE DE SAUDE BUCAL;1871277;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
9061398;SMS CF MEDALHISTA OLIMPICO BRUNO SCHMIDT - AP 52;52;16235226211;71-ESB - EQUIPE DE SAUDE BUCAL;1871285;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
9061401;SMS CF MEDALHISTA OLIMPICO ARTHUR ZANETTI - AP 52;52;16235326212;71-ESB - EQUIPE DE SAUDE BUCAL;1871307;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
9072640;SMS CF MESTRE MOLEQUINHO DO IMPERIO - AP 33;33;16235626213;71-ESB - EQUIPE DE SAUDE BUCAL;1871315;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
9072640;SMS CF MESTRE MOLEQUINHO DO IMPERIO - AP 33;33;16235626214;71-ESB - EQUIPE DE SAUDE BUCAL;1871323;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
9072659;SMS CF WILMA COSTA - AP 31;31;16235726215;71-ESB - EQUIPE DE SAUDE BUCAL;1871331;1;1;1;0;0;0;0;0;0;0;0;0;2;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
9072659;SMS CF WILMA COSTA - AP 31;31;16235726216;71-ESB - EQUIPE DE SAUDE BUCAL;1871358;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
9075143;SMS CF KLEBEL DE OLIVEIRA ROCHA - AP 31;31;16235826217;71-ESB - EQUIPE DE SAUDE BUCAL;1871366;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
9075143;SMS CF KLEBEL DE OLIVEIRA ROCHA - AP 31;31;16235826218;71-ESB - EQUIPE DE SAUDE BUCAL;1871374;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
9078983;SMS CF CYPRIANO DAS CHAGAS MEDEIROS - AP 33;33;16235926219;71-ESB - EQUIPE DE SAUDE BUCAL;1871390;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
9107835;SMS CF VALTER FELISBINO DE SOUZA - AP 31;31;16236426220;71-ESB - EQUIPE DE SAUDE BUCAL;1871404;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
9111344;SMS CF CANDIDO RIBEIRO DA SILVA FILHO - AP 33;33;16236526221;71-ESB - EQUIPE DE SAUDE BUCAL;1871412;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
9128867;SMS CF AMAURY BOTTANY - AP 33;33;16236726222;71-ESB - EQUIPE DE SAUDE BUCAL;1871420;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Cirurgião Dentista 40h
9131884;SMS CF DEPUTADO PEDRO FERNANDES FILHO - AP 33;33;16236926223;71-ESB - EQUIPE DE SAUDE BUCAL;1871439;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
9131884;SMS CF DEPUTADO PEDRO FERNANDES FILHO - AP 33;33;16236926224;71-ESB - EQUIPE DE SAUDE BUCAL;1871447;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
9307265;SMS CF MARIA JOSE PAPERA DE AZEVEDO - AP 52;52;16237226225;71-ESB - EQUIPE DE SAUDE BUCAL;1871455;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h e Aux Bucal 40h
9345515;SMS CF DINIZ BATISTA DOS SANTOS - AP 31;31;16237426226;71-ESB - EQUIPE DE SAUDE BUCAL;1871463;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
9345515;SMS CF DINIZ BATISTA DOS SANTOS - AP 31;31;16237426227;71-ESB - EQUIPE DE SAUDE BUCAL;1871471;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
9442251;SMS CF JEREMIAS MORAES DA SILVA - AP 31;31;16237726228;71-ESB - EQUIPE DE SAUDE BUCAL;1871498;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
9715444;SMS CF DRª MYRTES AMORELLI GONZAGA - AP 52;52;16238026229;71-ESB - EQUIPE DE SAUDE BUCAL;1871501;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
3567559;SMS CF VALDECIR SALUSTIANO CARDOZO - AP 52;52;16213026230;71-ESB - EQUIPE DE SAUDE BUCAL;1871528;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
7036914;SMS CF ANTONIO GONCALVES VILLA SOBRINHO - AP 52;52;16227926231;71-ESB - EQUIPE DE SAUDE BUCAL;1871544;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
5879655;SMS CMS ALICE TOLEDO TIBIRICA - AP 33;33;16218626232;71-ESB - EQUIPE DE SAUDE BUCAL;1871552;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
2269759;SMS CMS FLAVIO DO COUTO VIEIRA - AP 33;33;1621726233;71-ESB - EQUIPE DE SAUDE BUCAL;1871560;1;1;1;0;0;0;0;0;0;0;0;0;0;0;2;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Cirurgião Dentista 40h
6524486;SMS CF RODRIGO Y AGUILAR ROIG - AP 31;31;16221026234;71-ESB - EQUIPE DE SAUDE BUCAL;1871579;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h e Aux Bucal 40h
6664075;SMS CF FELIPPE CARDOSO - AP 31;31;16223126235;71-ESB - EQUIPE DE SAUDE BUCAL;1871587;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h e Aux Bucal 40h
6664164;SMS CMS SAO GODOFREDO - AP 31;31;16223226236;71-ESB - EQUIPE DE SAUDE BUCAL;1871595;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h e Aux Bucal 40h
5467136;SMS CMS PARQUE ROYAL - AP 31;31;16216226237;71-ESB - EQUIPE DE SAUDE BUCAL;1871609;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
2269503;SMS CMS EDUARDO A VILHENA - AP 32;32;162726238;71-ESB - EQUIPE DE SAUDE BUCAL;1910809;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Cirurgião Dentista 40h
2269805;SMS CMS MILTON FONTES MAGARAO - AP 32;32;1621826239;71-ESB - EQUIPE DE SAUDE BUCAL;1910825;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
2273225;SMS CMS ARIADNE LOPES DE MENEZES - AP 32;32;1625826240;71-ESB - EQUIPE DE SAUDE BUCAL;1910841;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
2273225;SMS CMS ARIADNE LOPES DE MENEZES - AP 32;32;1625826241;71-ESB - EQUIPE DE SAUDE BUCAL;1911031;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h e Aux Bucal 40h
2280736;SMS CMS RENATO ROCCO - AP 32;32;1628126242;71-ESB - EQUIPE DE SAUDE BUCAL;1911112;1;1;1;0;0;0;0;0;0;0;0;0;2;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
2280736;SMS CMS RENATO ROCCO - AP 32;32;1628126243;71-ESB - EQUIPE DE SAUDE BUCAL;1911228;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
2280744;SMS CMS CARLOS GENTILLE DE MELLO - AP 32;32;1628226244;71-ESB - EQUIPE DE SAUDE BUCAL;1911244;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
2708167;SMS CMS CESAR PERNETTA - AP 32;32;16210626245;71-ESB - EQUIPE DE SAUDE BUCAL;1911287;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
5598435;SMS CMS TIA ALICE - AP 32;32;16217626246;71-ESB - EQUIPE DE SAUDE BUCAL;1911333;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
6688152;SMS CF IZABEL DOS SANTOS - AP 32;32;16223826247;71-ESB - EQUIPE DE SAUDE BUCAL;1911368;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
6688152;SMS CF IZABEL DOS SANTOS - AP 32;32;16223826248;71-ESB - EQUIPE DE SAUDE BUCAL;1911384;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
6713564;SMS CF ANNA NERY - AP 32;32;16224226249;71-ESB - EQUIPE DE SAUDE BUCAL;1911406;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
6713564;SMS CF ANNA NERY - AP 32;32;16224226250;71-ESB - EQUIPE DE SAUDE BUCAL;1911414;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
6762042;SMS CF EDNEY CANAZARO DE OLIVEIRA - AP 32;32;16225026251;71-ESB - EQUIPE DE SAUDE BUCAL;1911422;1;1;1;0;0;0;0;0;0;0;0;0;1;2;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
6762042;SMS CF EDNEY CANAZARO DE OLIVEIRA - AP 32;32;16225026252;71-ESB - EQUIPE DE SAUDE BUCAL;1911449;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
6808077;SMS CF ANTHIDIO DIAS DA SILVEIRA - AP 32;32;16225426253;71-ESB - EQUIPE DE SAUDE BUCAL;1911961;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
6808077;SMS CF ANTHIDIO DIAS DA SILVEIRA - AP 32;32;16225426254;71-ESB - EQUIPE DE SAUDE BUCAL;1911996;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
6808077;SMS CF ANTHIDIO DIAS DA SILVEIRA - AP 32;32;16225426255;71-ESB - EQUIPE DE SAUDE BUCAL;1912143;1;1;1;0;0;0;0;0;0;0;0;0;2;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
6820018;SMS CF BARBARA STARFIELD - AP 32;32;16225526256;71-ESB - EQUIPE DE SAUDE BUCAL;1912178;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
6820018;SMS CF BARBARA STARFIELD - AP 32;32;16225526257;71-ESB - EQUIPE DE SAUDE BUCAL;1912216;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
6914152;SMS CF BIBI VOGEL - AP 32;32;16226226258;71-ESB - EQUIPE DE SAUDE BUCAL;1912232;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
6914152;SMS CF BIBI VOGEL - AP 32;32;16226226259;71-ESB - EQUIPE DE SAUDE BUCAL;1912267;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
6919626;SMS CF SERGIO NICOLAU AMIN - AP 32;32;16226326260;71-ESB - EQUIPE DE SAUDE BUCAL;1912305;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
6919626;SMS CF SERGIO NICOLAU AMIN - AP 32;32;16226326261;71-ESB - EQUIPE DE SAUDE BUCAL;1912321;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
6926797;SMS CMS RODOLPHO ROCCO - AP 32;32;16226626262;71-ESB - EQUIPE DE SAUDE BUCAL;1912372;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
6926797;SMS CMS RODOLPHO ROCCO - AP 32;32;16226626263;71-ESB - EQUIPE DE SAUDE BUCAL;1912437;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
6926797;SMS CMS RODOLPHO ROCCO - AP 32;32;16226626264;71-ESB - EQUIPE DE SAUDE BUCAL;1912453;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
7052049;SMS CF CARIOCA - AP 32;32;16228226265;71-ESB - EQUIPE DE SAUDE BUCAL;1912488;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
7986505;SMS CF LUIZ CELIO PEREIRA - AP 32;32;16233926266;71-ESB - EQUIPE DE SAUDE BUCAL;1912526;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
7986505;SMS CF LUIZ CELIO PEREIRA - AP 32;32;16233926267;71-ESB - EQUIPE DE SAUDE BUCAL;1912569;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
9045023;SMS CF OLGA PEREIRA PACHECO - AP 32;32;16234826268;71-ESB - EQUIPE DE SAUDE BUCAL;1912593;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
9101764;SMS CF AMELIA DOS SANTOS FERREIRA - AP 32;32;16236326269;71-ESB - EQUIPE DE SAUDE BUCAL;1912615;1;1;1;0;0;0;0;0;0;0;0;0;2;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
9101764;SMS CF AMELIA DOS SANTOS FERREIRA - AP 32;32;16236326270;71-ESB - EQUIPE DE SAUDE BUCAL;1912631;1;1;1;0;0;0;0;0;0;0;0;0;2;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
9101764;SMS CF AMELIA DOS SANTOS FERREIRA - AP 32;32;16236326271;71-ESB - EQUIPE DE SAUDE BUCAL;1912690;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h e Aux Bucal 40h
9131795;SMS CF ERIVALDO FERNANDES NOBREGA - AP 32;32;16236826272;71-ESB - EQUIPE DE SAUDE BUCAL;1912704;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Cirurgião Dentista 40h
2296543;SMS CMS JORGE SALDANHA BANDEIRA DE MELLO - AP40;40;16210026273;71-ESB - EQUIPE DE SAUDE BUCAL;1912712;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
2296543;SMS CMS JORGE SALDANHA BANDEIRA DE MELLO - AP40;40;16210026274;71-ESB - EQUIPE DE SAUDE BUCAL;1912755;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
3567508;SMS CMS RAPHAEL DE PAULA SOUZA - AP 40;40;16212526275;71-ESB - EQUIPE DE SAUDE BUCAL;1912771;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
3567508;SMS CMS RAPHAEL DE PAULA SOUZA - AP 40;40;16212526276;71-ESB - EQUIPE DE SAUDE BUCAL;1912798;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
5465877;SMS CMS NOVO PALMARES - AP 40;40;16215926277;71-ESB - EQUIPE DE SAUDE BUCAL;1912828;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
6716598;SMS CF MAURY ALVES DE PINHO - AP 40;40;16224326278;71-ESB - EQUIPE DE SAUDE BUCAL;1913042;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
6927254;SMS CMS NEWTON BETHLEM - AP 40;40;16226726279;71-ESB - EQUIPE DE SAUDE BUCAL;1913085;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h e Aux Bucal 40h
6927289;SMS CF OTTO ALVES DE CARVALHO - AP 40;40;16226826280;71-ESB - EQUIPE DE SAUDE BUCAL;1913131;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h e Aux Bucal 40h
6927289;SMS CF OTTO ALVES DE CARVALHO - AP 40;40;16226826281;71-ESB - EQUIPE DE SAUDE BUCAL;1913190;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
6927289;SMS CF OTTO ALVES DE CARVALHO - AP 40;40;16226826282;71-ESB - EQUIPE DE SAUDE BUCAL;1913212;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
6927289;SMS CF OTTO ALVES DE CARVALHO - AP 40;40;16226826283;71-ESB - EQUIPE DE SAUDE BUCAL;1913255;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
6927319;SMS CF PADRE JOSE DE AZEVEDO TIUBA - AP 40;40;16226926284;71-ESB - EQUIPE DE SAUDE BUCAL;1913492;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
6927319;SMS CF PADRE JOSE DE AZEVEDO TIUBA - AP 40;40;16226926285;71-ESB - EQUIPE DE SAUDE BUCAL;1913514;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
6927319;SMS CF PADRE JOSE DE AZEVEDO TIUBA - AP 40;40;16226926286;71-ESB - EQUIPE DE SAUDE BUCAL;1913549;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
7892810;SMS CF BARBARA MOSLEY DE SOUZA- AP 40;40;16233226287;71-ESB - EQUIPE DE SAUDE BUCAL;1913646;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
7892810;SMS CF BARBARA MOSLEY DE SOUZA- AP 40;40;16233226288;71-ESB - EQUIPE DE SAUDE BUCAL;1913700;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
7892810;SMS CF BARBARA MOSLEY DE SOUZA- AP 40;40;16233226289;71-ESB - EQUIPE DE SAUDE BUCAL;1913840;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
7892829;SMS CF HELENA BESSERMAN VIANNA - AP 40;40;16233326290;71-ESB - EQUIPE DE SAUDE BUCAL;1913972;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Vacância Téc Bucal 40h
7892829;SMS CF HELENA BESSERMAN VIANNA - AP 40;40;16233326291;71-ESB - EQUIPE DE SAUDE BUCAL;1914049;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;EACS Vacância Enfermeiro(a) 40h e ACS;ESF Incompleta 40h Médico(a) mais de 60 dias;ESB Completa
